id,link,content,start_time,end_time,programme_id,programme_date
"_k5SOnkBPi8lGtl1oLjP","https://www.rtve.es/v/5894875/?t=00h19m27s","Edmundo Bal ha sido el primero en votar y Ángel Gabilondo el último.",1167,1170,5894875,"2021-05-04T15:00:00+00:00"
"AU5SOnkBPi8lGtl1oLng","https://www.rtve.es/v/5894875/?t=00h19m53s","El último en votar Ángel Gabilondo.",1193,1195,5894875,"2021-05-04T15:00:00+00:00"
"FE5SOnkBPi8lGtl10L6n","https://www.rtve.es/v/5894158/?t=00h07m49s","El socialista Ángel Gabilondo ha visitado el hotel que mañana se convertirá en su cuartel general.",469,475,5894158,"2021-05-03T21:00:00+00:00"
"CE5SOnkBPi8lGtl14sAr","https://www.rtve.es/v/5893145/?t=00h06m05s","También a mi me decían que era imposible ganar en Cataluña al independentismo, pues ganamos al independentismo y lo hicimos sin trincheras, apostando por la unidad y apostando por el diálogo y eso es lo que Gabilondo representa en Madrid, por eso sé Ángel que vas a ganar.",365,370,5893145,"2021-05-01T21:00:00+00:00"
"OJcVEXkBYZm1cCDlI3T7","https://www.rtve.es/v/5888674/?t=00h00m38s","Ángel Gabilondo anunció que sería su vicepresidenta económica en caso de ganar.",38,42,5888674,"2021-04-26T15:00:00+00:00"
"zqlY93gBk2RQE5bLEqVO","https://www.rtve.es/v/5865353/?t=00h14m13s","Pablo Iglesias Rocío Monasterio Mónica García Isabel Díaz Ayuso Ángel Gabilondo Edmundo Bal Ciudadanos.",853,855,5865353,"2021-04-21T21:00:00+00:00"
"wpvk53gB-FxU3KQ8kDnJ","https://www.rtve.es/v/5857034/?t=00h04m55s","Pedro Sánchez ha arropado hoy a Ángel Gabilondo, en su primer acto de campaña oficial.",295,298,5857034,"2021-04-18T15:00:00+00:00"
"xpvk53gB-FxU3KQ8kDnq","https://www.rtve.es/v/5857034/?t=00h05m17s","Madrid deberá optar entre dos caminos, muy claros, muy definidos, el camino de la recuperación justa con un Gobierno serio, liderado por el Partido Socialista y Ángel Gabilondo o el camino del Gobierno de Colón, que significa exclusión social, ultraderecha y corrupción.",317,320,5857034,"2021-04-18T15:00:00+00:00"
"UIya3XgBwhxAE5hysNJh","https://www.rtve.es/v/5856070/?t=00h01m07s","El candidato socialista Ángel Gabilondo ha anunciado que si gobierna, la ministra Reyes Maroto será su vicepresidenta económica.",67,70,5856070,"2021-04-16T15:00:00+00:00"
"hIya3XgBwhxAE5hysdLJ","https://www.rtve.es/v/5856070/?t=00h08m38s","Se refiere al anuncio de hoy del socialista Ángel Gabilondo: la ministra Reyes Maroto será su vicepresidenta económica si gana las elecciones.",518,521,5856070,"2021-04-16T15:00:00+00:00"
