id,link,content,start_time,end_time,programme_id,programme_date
"BU5SOnkBPi8lGtl1oLnz","https://www.rtve.es/v/5894875/?t=00h20m10s","La que más tiempo ha tardado en llegar hasta la urna ha sido Rocío Monasterio.",1210,1215,5894875,"2021-05-04T15:00:00+00:00"
"Fk5SOnkBPi8lGtl10L6u","https://www.rtve.es/v/5894158/?t=00h08m05s","La candidata de Vox, Rocío Monasterio ha pasado el día con su familia.",485,488,5894158,"2021-05-03T21:00:00+00:00"
"K05SOnkBPi8lGtl1x7xn","https://www.rtve.es/v/5893944/?t=00h05m46s","A su familia también está dedicando esta víspera de las elecciones A su familia también está dedicando esta víspera de las elecciones la candidata de Vox, Rocío Monasterio.",346,349,5893944,"2021-05-03T15:00:00+00:00"
"tuQ9FnkB9v8V8UTR_cXg","https://www.rtve.es/v/5889655/?t=00h10m00s","Si Rocío Monasterio o Edmundo Bal"" Para VOX.",600,605,5889655,"2021-04-27T15:00:00+00:00"
"OfOmAXkBDXoPkEuGyPYZ","https://www.rtve.es/v/5887163/?t=00h07m12s","VOX se reafirma y manda este mensaje a Iglesias ""Cierre la puerta al salir"" Rocío Monasterio Candidata de VOX ""Esto apesta a montaje y por eso nos personaremos como acusación popular"" Iglesias pide responderles: Con buenas formas, con la dignidad de la gente trabajadora, yendo a votar pasivamente.",432,436,5887163,"2021-04-23T21:00:00+00:00"
"atB8_HgBgrBJfNMhQC8c","https://www.rtve.es/v/5875214/?t=00h05m37s","En esta encuesta el partido de Rocío Monasterio sube tres puntos y aleja la posibilidad de que no tengan representación.",337,343,5875214,"2021-04-22T15:00:00+00:00"
"zqlY93gBk2RQE5bLEqVO","https://www.rtve.es/v/5865353/?t=00h14m13s","Pablo Iglesias Rocío Monasterio Mónica García Isabel Díaz Ayuso Ángel Gabilondo Edmundo Bal Ciudadanos.",853,855,5865353,"2021-04-21T21:00:00+00:00"
"rKlY93gBk2RQE5bLLKgD","https://www.rtve.es/v/5865074/?t=00h19m52s","Rocío Monasterio va a abrirle los ojos a muchos madrileños .",1192,1195,5865074,"2021-04-21T15:00:00+00:00"
"1pvk53gB-FxU3KQ8kTlu","https://www.rtve.es/v/5857034/?t=00h07m41s","En Móstoles Santiago Abascal y Rocío Monasterio aseguran que el 4 de mayo nos enfrentamos a una importante encrucijada.",461,464,5857034,"2021-04-18T15:00:00+00:00"
"PwGwvngB9MYu1IzLvLFj","https://www.rtve.es/v/5838615/?t=00h20m15s","Evitar que el sátrapa de Galapagar pueda acabar convertido en el presidente Rocío Monasterio VOX ""Nos han ido a buscar a Vallecas a lanzarnos piedras a ver si mataban a alguien, porque iban a matar"".",1215,1219,5838615,"2021-04-10T15:00:00+00:00"
