id,link,content,start_time,end_time,programme_id,programme_date
"pFGyJXkBqRF3wowumL0z","https://www.rtve.es/v/5892546/?t=00h20m52s","-Si Vox va a ser la clave para frenar a la izquierda y sacar para siempre a Pablo Iglesias de las instituciones.",1252,1256,5892546,"2021-04-30T15:00:00+00:00"
"KFGyJXkBqRF3wowu3cFM","https://www.rtve.es/v/5891769/?t=00h16m43s","Para VOX: ""El problema que tiene España es que hay una derecha domesticada, que parece el perrito faldero de la izquierda"".",1003,1005,5891769,"2021-04-29T21:00:00+00:00"
"LlGyJXkBqRF3wowu3cFo","https://www.rtve.es/v/5891769/?t=00h17m19s","Somos la alternativa efectiva y progresista al gobierno de Ayuso y de VOX.",1039,1046,5891769,"2021-04-29T21:00:00+00:00"
"yiGLIHkBdECH5kyrHaAZ","https://www.rtve.es/v/5891487/?t=00h12m01s","Bal ha señalado a Ayuso por no rechazar por igual a Podemos y a VOX.",721,724,5891487,"2021-04-29T15:00:00+00:00"
"zCGLIHkBdECH5kyrHaAm","https://www.rtve.es/v/5891487/?t=00h12m08s","-A mi los dos polos me quedan a la misma distancia, a Ayuso le queda mucho más lejos del lugar en el que ella se encuentra Podemos que Vox"".",728,734,5891487,"2021-04-29T15:00:00+00:00"
"zSGLIHkBdECH5kyrHaAt","https://www.rtve.es/v/5891487/?t=00h12m19s","Vox también llama a la movilización.",739,744,5891487,"2021-04-29T15:00:00+00:00"
"1iGLIHkBdECH5kyrHaBm","https://www.rtve.es/v/5891487/?t=00h13m38s","Hoy todos los diputados han podido estar en el hemiciclo, después de un año con restricciones Así que es la primera vez que VOX ha ocupado sus escaños.",818,820,5891487,"2021-04-29T15:00:00+00:00"
"1yGLIHkBdECH5kyrS6Kw","https://www.rtve.es/v/5890828/?t=00h17m13s","Sobre un hipotético apoyo del PSOE al PP para que no pacte con VOX, hoy Díaz Ayuso matiza: -Fue simplemente una broma.",1033,1036,5890828,"2021-04-28T21:00:00+00:00"
"2iGLIHkBdECH5kyrS6K-","https://www.rtve.es/v/5890828/?t=00h17m29s","Yo no he visto en VOX las barbaridades que sí están cometiendo muchos líderes de Podemos.",1049,1051,5890828,"2021-04-28T21:00:00+00:00"
"3CGLIHkBdECH5kyrS6LI","https://www.rtve.es/v/5890828/?t=00h17m50s","VOX mira a Iglesias y anuncia que se personará en todas las causas que investiguen las amenazas.",1070,1074,5890828,"2021-04-28T21:00:00+00:00"
"5yGLIHkBdECH5kyrS6L9","https://www.rtve.es/v/5890828/?t=00h18m36s","Y advierte de que solo Díaz Ayuso puede cerrar la puerta a VOX.",1116,1123,5890828,"2021-04-28T21:00:00+00:00"
"6qRjG3kBmsWmy2c18vhF","https://www.rtve.es/v/5890539/?t=00h14m57s","VOX vuelve a señalar al candidato de Unidas Podemos.",897,901,5890539,"2021-04-28T15:00:00+00:00"
"paRjG3kBmsWmy2c1wfYr","https://www.rtve.es/v/5889897/?t=00h02m38s","El PSOE insiste en un cordón sanitario a VOX, el PP lo descarta y pide a la izquierda que le apoye si quiere evitar a VOX.",158,161,5889897,"2021-04-27T21:00:00+00:00"
"G6RjG3kBmsWmy2c1xPcc","https://www.rtve.es/v/5889897/?t=00h15m44s","Acusan a PP y VOX de promover el odio y el enfrentamiento. y se dirigen directamente a Díaz Ayuso: -No solo no queremos las ideas de VOX, no queremos tampoco las ideas de VOX expuestas por ningún otro partido.",944,949,5889897,"2021-04-27T21:00:00+00:00"
"HaRjG3kBmsWmy2c1xPcn","https://www.rtve.es/v/5889897/?t=00h15m58s","-No ha sabido ni siquiera sacar adelante su principal tarea que era haber puesto a VOX en el lugar reducido y minoritario donde están los fascistas en cualquier sistema democrático.",958,960,5889897,"2021-04-27T21:00:00+00:00"
"IqRjG3kBmsWmy2c1xPdD","https://www.rtve.es/v/5889897/?t=00h16m27s","-Si tanto quiere la izquierda y el PSOE que no salga VOX pues que me voten a mi.",987,990,5889897,"2021-04-27T21:00:00+00:00"
"J6RjG3kBmsWmy2c1xPdf","https://www.rtve.es/v/5889897/?t=00h16m44s","-Si tanto quiere la izquierda y el PSOE que no salga VOX pues que me voten a mi.",1004,1005,5889897,"2021-04-27T21:00:00+00:00"
"QqRjG3kBmsWmy2c1xfcF","https://www.rtve.es/v/5889897/?t=00h19m20s","PP, Ciudadanos y Vox acuerdan bajar el IRPF y los impuestos de patrimonio, sucesiones y donaciones.",1160,1164,5889897,"2021-04-27T21:00:00+00:00"
"cuQ9FnkB9v8V8UTR_MUu","https://www.rtve.es/v/5889655/?t=00h01m39s","Falta una semana para las elecciones en la comunidad de Madrid y los partidos hablan ya de apoyos y vetos la candidata del PP descarta el cordón sanitario a Vox que propone el Psoe y pide a la izquierda que le apoye si quiere evitar a Vox, el candidato socialista lo descarta y defiende un gobierno progresista El País Vasco es la comunidad con mayor incidencia de Covid y Guipuzcoa casi triplica la media nacional de contagios: 730 por cada 100.000 habitantes.",99,103,5889655,"2021-04-27T15:00:00+00:00"
"q-Q9FnkB9v8V8UTR_cWf","https://www.rtve.es/v/5889655/?t=00h09m05s","-Sobre el cordón sanitario a VOX, ella reta al PSOE.",545,548,5889655,"2021-04-27T15:00:00+00:00"
"rOQ9FnkB9v8V8UTR_cWk","https://www.rtve.es/v/5889655/?t=00h09m07s","-Pues si tanto quiere la izquierda y tanto quiere el PSOE, que no salga VOX, que me voten a mí.",547,549,5889655,"2021-04-27T15:00:00+00:00"
"ruQ9FnkB9v8V8UTR_cWw","https://www.rtve.es/v/5889655/?t=00h09m15s","Ni usted ni VOX, la única alternativa a su gobierno con VOX, es un gobierno progresista liderado por el PSOE.",555,559,5889655,"2021-04-27T15:00:00+00:00"
"tOQ9FnkB9v8V8UTR_cXV","https://www.rtve.es/v/5889655/?t=00h09m48s","-Y frente al fascismo, claro que sí, más democracia Ciudadanos rechaza los vetos y pide el voto a quien no quiera a VOX en el gobierno.",588,593,5889655,"2021-04-27T15:00:00+00:00"
"tuQ9FnkB9v8V8UTR_cXg","https://www.rtve.es/v/5889655/?t=00h10m00s","Si Rocío Monasterio o Edmundo Bal"" Para VOX.",600,605,5889655,"2021-04-27T15:00:00+00:00"
"wuQ9FnkB9v8V8UTR_sUn","https://www.rtve.es/v/5889655/?t=00h11m14s","María Jesús Montero ha defendido el cordón sanitario a Vox que propone el candidato del PSOE.",674,677,5889655,"2021-04-27T15:00:00+00:00"
"0eQ9FnkB9v8V8UTR_sV9","https://www.rtve.es/v/5889655/?t=00h13m04s","Y en Andalucía, PP y Ciudadanos han cerrado un pacto fiscal con Vox para bajar los impuestos y que afectará, entre otros, al IRPF, a patrimonio, sucesiones y donaciones.",784,788,5889655,"2021-04-27T15:00:00+00:00"
"h-Q9FnkB9v8V8UTR1cOV","https://www.rtve.es/v/5888958/?t=00h00m37s","El PSOE insiste, pide un cordón sanitario a VOX y el PP lo descarta.",37,43,5888958,"2021-04-26T21:00:00+00:00"
"weQ9FnkB9v8V8UTR18MP","https://www.rtve.es/v/5888958/?t=00h06m44s","El PSOE ha vuelto a pedir un cordón sanitario a VOX que el PP descarta y todos los partidos apelan a la movilización.",404,408,5888958,"2021-04-26T21:00:00+00:00"
"O5cVEXkBYZm1cCDlJHQT","https://www.rtve.es/v/5888674/?t=00h01m00s","El PSOE culpa a Vox y a su discurso del odio de esta campaña de amenazas.",60,62,5888674,"2021-04-26T15:00:00+00:00"
"PpcVEXkBYZm1cCDlJHQu","https://www.rtve.es/v/5888674/?t=00h01m09s","Iglesias habla de amenazas fascistas y, Vox dice que ellos denuncian cualquier amenaza y, pide al resto de partidos que hagan lo mismo.",69,73,5888674,"2021-04-26T15:00:00+00:00"
"hJcVEXkBYZm1cCDlJnQ2","https://www.rtve.es/v/5888674/?t=00h09m59s","Y VOX denuncia la amenaza a la ministra y anuncia que se personará en la causa que la investigue.",599,602,5888674,"2021-04-26T15:00:00+00:00"
"fsDwC3kBHY93B332HqDn","https://www.rtve.es/v/5887890/?t=00h05m15s","El viernes, Vox cruzó una línea y será la última línea que cruce.",315,322,5887890,"2021-04-25T21:00:00+00:00"
"h8DwC3kBHY93B332H6BB","https://www.rtve.es/v/5887890/?t=00h06m03s","En un encuentro rodeada de mujeres, Mónica García ha asegurado que el voto feminista será el que frene a Vox.",363,367,5887890,"2021-04-25T21:00:00+00:00"
"i8DwC3kBHY93B332H6Ba","https://www.rtve.es/v/5887890/?t=00h06m27s","Vox vuelve a cargar contra Iglesias.",387,390,5887890,"2021-04-25T21:00:00+00:00"
"lcDwC3kBHY93B332H6CU","https://www.rtve.es/v/5887890/?t=00h07m17s","Ayuso hoy no ha mencionado a Vox, ha hecho un llamamiento a la concordia y ha criticado el discurso de la izquierda.",437,440,5887890,"2021-04-25T21:00:00+00:00"
"O8DwC3kBHY93B332MKIz","https://www.rtve.es/v/5887800/?t=00h04m52s","Segundo acto de campaña con Pedro Sánchez, arropando a Gabilondo, aquí en Getafe, donde Sánchez ha dicho, que VOX es, un amenaza para la democracia.",292,296,5887800,"2021-04-25T15:00:00+00:00"
"PMDwC3kBHY93B332MKI4","https://www.rtve.es/v/5887800/?t=00h05m00s","Advierte, de que, el viernes pasado cruzó VOX una línea, pero le dice, que va a hacer la última línea que cruce, y pide no normalizar a la ultraderecha y votar al PSOE para derrotarla.",300,305,5887800,"2021-04-25T15:00:00+00:00"
"PsDwC3kBHY93B332MKJC","https://www.rtve.es/v/5887800/?t=00h05m17s","El viernes VOX, cruzó una línea, y será la última línea que cruce.",317,324,5887800,"2021-04-25T15:00:00+00:00"
"QcDwC3kBHY93B332MKJX","https://www.rtve.es/v/5887800/?t=00h05m48s","Ayuso en sus discursos no cita directamente a VOX, pero mantiene la critica constante a Pablo Iglesias y a Pedro Sánchez.",348,351,5887800,"2021-04-25T15:00:00+00:00"
"UcDwC3kBHY93B332MKKx","https://www.rtve.es/v/5887800/?t=00h07m25s","Y arropando a la candidata, Abascal, que se ha referido a las amenazas de muerte denunciadas ayer por VOX en un stand como este y ha vuelto a cargar contra Iglesias.",445,448,5887800,"2021-04-25T15:00:00+00:00"
"XMDwC3kBHY93B332MKLq","https://www.rtve.es/v/5887800/?t=00h08m27s","VOX ha celebrado actos de campaña en zonas confinadas.",507,511,5887800,"2021-04-25T15:00:00+00:00"
"IkTJBnkBqPGex-zKA1X8","https://www.rtve.es/v/5887580/?t=00h00m52s","Vox inaugura otra sede.",52,55,5887580,"2021-04-24T21:00:00+00:00"
"KETJBnkBqPGex-zKBFUx","https://www.rtve.es/v/5887580/?t=00h01m13s","El PSOE confía en que las últimas polémicas con Vox movilicen a la izquierda.",73,77,5887580,"2021-04-24T21:00:00+00:00"
"METJBnkBqPGex-zKBFVr","https://www.rtve.es/v/5887580/?t=00h02m05s","Misma petición de Más Madrid, que quiere combatir a Vox en las urnas.",125,128,5887580,"2021-04-24T21:00:00+00:00"
"MkTJBnkBqPGex-zKBFV5","https://www.rtve.es/v/5887580/?t=00h02m18s","Mónica García asegura que Ayuso convocó los comicios para ir de la mano de Vox.",138,142,5887580,"2021-04-24T21:00:00+00:00"
"NUTJBnkBqPGex-zKBFWQ","https://www.rtve.es/v/5887580/?t=00h02m32s","La candidata del PP sigue aspirando a poder formar Gobierno en solitario, pero no descarta incorporar fichajes de Ciudadanos y Vox como gestores.",152,154,5887580,"2021-04-24T21:00:00+00:00"
"OkTJBnkBqPGex-zKBFW1","https://www.rtve.es/v/5887580/?t=00h03m00s","Ciudadanos insiste en tenderle la mano a la candidata popular, pero para gobernar juntos y así evitar la entrada de Vox.",180,185,5887580,"2021-04-24T21:00:00+00:00"
"RkTJBnkBqPGex-zKOFYR","https://www.rtve.es/v/5887472/?t=00h03m48s","Vox sigue poniendo en duda las amenazas a Pablo Iglesias, al ministro Marlaska y a la directora de la Guardia Civil.",228,232,5887472,"2021-04-24T15:00:00+00:00"
"UUTJBnkBqPGex-zKOFZK","https://www.rtve.es/v/5887472/?t=00h04m58s","Ayuso dice, que quiere gobernar en solitario, evita hablar de pactos, pero no descarta incorporar fichajes de Ciudadanos y VOX como gestores.",298,301,5887472,"2021-04-24T15:00:00+00:00"
"6vOmAXkBDXoPkEuGxvWz","https://www.rtve.es/v/5887163/?t=00h00m14s","Vox ha puesto en duda esas amenazas.",14,17,5887163,"2021-04-23T21:00:00+00:00"
"9_OmAXkBDXoPkEuGxvXu","https://www.rtve.es/v/5887163/?t=00h00m53s","Vox insiste y dice que las cartas son un montaje.",53,57,5887163,"2021-04-23T21:00:00+00:00"
"-vOmAXkBDXoPkEuGxvX8","https://www.rtve.es/v/5887163/?t=00h01m04s","PSOE, Ciudadanos y Más Madrid han reprochado su actitud a Vox.",64,67,5887163,"2021-04-23T21:00:00+00:00"
"I_OmAXkBDXoPkEuGx_a0","https://www.rtve.es/v/5887163/?t=00h04m59s","La candidata de VOX había puesto en duda las amenazas de muerte al ministro del Interior, a la directora de la Guardia Civil y a Pablo Iglesias.",299,302,5887163,"2021-04-23T21:00:00+00:00"
"N_OmAXkBDXoPkEuGyPYO","https://www.rtve.es/v/5887163/?t=00h06m59s","El PSOE, Más Madrid y Ciudadanos van más allá y reprochan a Vox que las ponga en duda.",419,423,5887163,"2021-04-23T21:00:00+00:00"
"OfOmAXkBDXoPkEuGyPYZ","https://www.rtve.es/v/5887163/?t=00h07m12s","VOX se reafirma y manda este mensaje a Iglesias ""Cierre la puerta al salir"" Rocío Monasterio Candidata de VOX ""Esto apesta a montaje y por eso nos personaremos como acusación popular"" Iglesias pide responderles: Con buenas formas, con la dignidad de la gente trabajadora, yendo a votar pasivamente.",432,436,5887163,"2021-04-23T21:00:00+00:00"
"P_OmAXkBDXoPkEuGyPY2","https://www.rtve.es/v/5887163/?t=00h08m12s","Cargan contra VOX por ponerlas en duda y por no condenarlas explícitamente.",492,496,5887163,"2021-04-23T21:00:00+00:00"
"QPOmAXkBDXoPkEuGyPY7","https://www.rtve.es/v/5887163/?t=00h08m16s","-Esos discursos de odio, de provocación se creen que caen en el vacío pero hay mucho descerebrado por ahí que se hace eco de los mismos"" -Hemos asistido a la exaltación de valores antidemocráticos, de valores fascistas, tienen que ser vencidos como vencemos en democracia, en las urnas"" Por eso, esperan que estas polémicas con VOX Más Madrid ha convocado esta misma tarde pero sin la candidata.",496,502,5887163,"2021-04-23T21:00:00+00:00"
"V_OmAXkBDXoPkEuGr_Su","https://www.rtve.es/v/5886890/?t=00h07m20s","Empezaba ya en máxima tensión, después de que VOX haya puesto en duda esas amenazas.",440,442,5886890,"2021-04-23T15:00:00+00:00"
"W_OmAXkBDXoPkEuGr_TE","https://www.rtve.es/v/5886890/?t=00h07m52s","- si no se retractan, nosotros nos vamos a plantear estar en algún espacio con Vox.",472,476,5886890,"2021-04-23T15:00:00+00:00"
"zPOmAXkBDXoPkEuG2_cH","https://www.rtve.es/v/5875503/?t=00h05m09s","Unidas Podemos entre 11 y 13, los mismos que Vox y casi empatados en porcentaje de voto.",309,314,5875503,"2021-04-22T21:00:00+00:00"
"zfOmAXkBDXoPkEuG2_cL","https://www.rtve.es/v/5875503/?t=00h05m15s","Vox aleja la posibilidad de que se queden sin representación.",315,323,5875503,"2021-04-22T21:00:00+00:00"
"0vOmAXkBDXoPkEuG2_cg","https://www.rtve.es/v/5875503/?t=00h05m45s","PP y Vox entre 65 y 69, es decir solo alcanzarían la mayoría absoluta sumando el máximo de escaños que les da la encuesta.",345,351,5875503,"2021-04-22T21:00:00+00:00"
"6fOmAXkBDXoPkEuG2_eG","https://www.rtve.es/v/5875503/?t=00h08m15s","VOX le da cero credibilidad al CIS NUNCA NOS LO HEMOS CREIDO Y NUNCA HA ACERTADO.",495,498,5875503,"2021-04-22T21:00:00+00:00"
"6vOmAXkBDXoPkEuG2_eK","https://www.rtve.es/v/5875503/?t=00h08m20s","NUESTRAS ENCUESTAS SON LAS QUE VEMOS EN LA CALLE, QUE HAY MUCHA GENTE APOYANDO A VOX Esta tarde el juez ha rechazado la petición de la Fiscalía de retirar de manera inmediata el cartel de VOX contra los menas.",500,503,5875503,"2021-04-22T21:00:00+00:00"
"adB8_HgBgrBJfNMhQC8V","https://www.rtve.es/v/5875214/?t=00h05m24s","Más Madrid podría obtener entre 22 y 24 escaños, Unidas Podemos entre 11 y 13, los mismos escaños que Vox y casi empatados en porcentaje de voto.",324,329,5875214,"2021-04-22T15:00:00+00:00"
"b9B8_HgBgrBJfNMhQC86","https://www.rtve.es/v/5875214/?t=00h06m08s","PP y Vox entre 65 y 69, es decir solo alcanzarían la mayoría absoluta sumando el máximo de escaños que les da la encuesta.",368,376,5875214,"2021-04-22T15:00:00+00:00"
"dNB8_HgBgrBJfNMhQC9a","https://www.rtve.es/v/5875214/?t=00h06m59s","En el otro bloque: VOX y Ciudadanos que pelean por ser el socio preferente del PP.",419,421,5875214,"2021-04-22T15:00:00+00:00"
"gtB8_HgBgrBJfNMhQC-8","https://www.rtve.es/v/5875214/?t=00h08m07s","La última polémica de la campaña, el cartel de VOX contra los menas, también se coló en el debate.",487,489,5875214,"2021-04-22T15:00:00+00:00"
"ialY93gBk2RQE5bLEKXe","https://www.rtve.es/v/5865353/?t=00h06m44s","La Junta electoral, la Fiscalía y los tribunales estudian si es delito de odio un cartel electoral de Vox.",404,408,5865353,"2021-04-21T21:00:00+00:00"
"jalY93gBk2RQE5bLEKX2","https://www.rtve.es/v/5865353/?t=00h07m06s","Este es el cartel de VOX.",426,428,5865353,"2021-04-21T21:00:00+00:00"
"kalY93gBk2RQE5bLEaUN","https://www.rtve.es/v/5865353/?t=00h07m18s","El gobierno ha salido en tromba contra VOX: -Las ayudas no llegan ni a las familias ni a las empresas, no hay dinero para eso.",438,441,5865353,"2021-04-21T21:00:00+00:00"
"mKlY93gBk2RQE5bLEaUz","https://www.rtve.es/v/5865353/?t=00h07m51s","Las críticas a VOX no han llegado solo desde el gobierno.",471,473,5865353,"2021-04-21T21:00:00+00:00"
"pKlY93gBk2RQE5bLEaV0","https://www.rtve.es/v/5865353/?t=00h08m31s","Y la junta electoral decidirá si VOX tiene que retirar el cartel.",511,519,5865353,"2021-04-21T21:00:00+00:00"
"1qlY93gBk2RQE5bLEqV0","https://www.rtve.es/v/5865353/?t=00h15m22s","Llegan en situación muy distintas, en cabeza con el viento de popa la candidata del PP, Isabel Díaz Ayuso, que tendría que conseguir el apoyo de VOX para llegar a los 69 diputados, si no se consigue se abre la posibilidad a un tripartito de izquierdas.",922,926,5865353,"2021-04-21T21:00:00+00:00"
"NqlY93gBk2RQE5bLKqgo","https://www.rtve.es/v/5865074/?t=00h02m32s","La polémica por el cartel electoral de VOX sobre los menores inmigrantes, que ya investiga la fiscalía, ha llegado al Congreso de los diputados.",152,157,5865074,"2021-04-21T15:00:00+00:00"
"hqlY93gBk2RQE5bLK6h0","https://www.rtve.es/v/5865074/?t=00h14m47s","La polémica por el cartel electoral de Vox en Madrid ha entradohoy en el Congreso.",887,892,5865074,"2021-04-21T15:00:00+00:00"
"iKlY93gBk2RQE5bLK6h7","https://www.rtve.es/v/5865074/?t=00h15m01s","El Gobierno lo califica de política de odio... varios ministros y otros partidos han arremetido, Macarena Bartolomé, contra VOX...",901,904,5865074,"2021-04-21T15:00:00+00:00"
"iqlY93gBk2RQE5bLK6iD","https://www.rtve.es/v/5865074/?t=00h15m19s","El gobierno ha salido en tromba contra Vox.",919,923,5865074,"2021-04-21T15:00:00+00:00"
"jalY93gBk2RQE5bLK6iO","https://www.rtve.es/v/5865074/?t=00h16m05s","Este es el cartel de VOX en una estación de cercanías de Madrid.",965,967,5865074,"2021-04-21T15:00:00+00:00"
"lqlY93gBk2RQE5bLK6iu","https://www.rtve.es/v/5865074/?t=00h16m49s","-Precisamente porque VOX tiene compasión jamás traeríamos a niños no acompañados en un viaje peligrosísimo.",1009,1012,5865074,"2021-04-21T15:00:00+00:00"
"l6lY93gBk2RQE5bLK6iy","https://www.rtve.es/v/5865074/?t=00h16m54s","La polémica ha continuado a las puertas del hemiciclo Vox no recula.",1014,1016,5865074,"2021-04-21T15:00:00+00:00"
"malY93gBk2RQE5bLK6i5","https://www.rtve.es/v/5865074/?t=00h16m58s","Y otros partidos aseguran que es un ejemplo más del extremismo de Vox.",1018,1021,5865074,"2021-04-21T15:00:00+00:00"
"mqlY93gBk2RQE5bLK6i9","https://www.rtve.es/v/5865074/?t=00h17m02s","PSOE y Unidas Podemos han pedido a la Junta Electoral que retire esta campaña de Vox.",1022,1026,5865074,"2021-04-21T15:00:00+00:00"
"nKlY93gBk2RQE5bLK6jF","https://www.rtve.es/v/5865074/?t=00h17m36s","En el congreso ofensiva de la oposición vox le echan cara que suba impuestos.",1056,1060,5865074,"2021-04-21T15:00:00+00:00"
"qqlY93gBk2RQE5bLK6j8","https://www.rtve.es/v/5865074/?t=00h19m38s","Que los madrileños vean si continuamos con un gobierno moderado o hacemos experimentos que es lo que quiere Ayuso que es cambiar a Ciudadanos por VOX.",1178,1184,5865074,"2021-04-21T15:00:00+00:00"
"talY93gBk2RQE5bLLKgm","https://www.rtve.es/v/5865074/?t=00h20m46s","Acabamos de saber que el Tribunal Constitucional ha admitido a trámite los recursos presentados por el Partido Popular y Vox contra la ley de educación aprobada el pasado mes de diciembre.",1246,1249,5865074,"2021-04-21T15:00:00+00:00"
"sqlY93gBk2RQE5bLGaa2","https://www.rtve.es/v/5859407/?t=00h11m39s","Con Vox que no cuenten, ni el PP ni el gobierno, dice su portavoz.",699,701,5859407,"2021-04-20T21:00:00+00:00"
